Material,Long Material Description,Batch,Unrestricted,Storage Location,Drops,Vendor Batch,SLED/BBD,Last Movement Date,Machine used for Drops,Prodn Supervisor
104824,NOVOLAC 750,1000960965,1000,CH01,,23C00686,3/1/2024,5/19/2023,,
104824,NOVOLAC 750,1000949623,75,CH10,12,LP2203220202,3/1/2023,6/24/2023,17.09.2023,
104824,NOVOLAC 750,1000956339,840.222,CH10,,23B00556,2/1/2024,7/6/2023,,
104846,RODA FEEL N 4,1000975123,60,CH01,,200623E 008,11/6/2024,6/28/2023,,
104846,RODA FEEL N 4,1000975124,60,CH01,,200623E 008,11/6/2024,6/28/2023,,
104846,RODA FEEL N 4,1000975125,60,CH01,,200623E 008,11/6/2024,6/28/2023,,
104846,RODA FEEL N 4,1000976136,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976137,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976138,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976139,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976140,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976141,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976142,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976143,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976144,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976145,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976146,60,CH01,,200623C383,9/27/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976147,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976148,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976149,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976150,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976151,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976152,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976153,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976154,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976155,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976156,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976157,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976158,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976159,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976160,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976161,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976162,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976163,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976164,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976165,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976166,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976167,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976168,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976169,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976170,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976171,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976172,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976173,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976174,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976175,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976176,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976177,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976178,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976179,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000976180,60,CH01,,200623D047,10/10/2024,6/30/2023,,
104846,RODA FEEL N 4,1000932429,2.430,CH10,13,200622J008,4/5/2024,6/30/2023,,
104846,RODA FEEL N 4,1000975121,43.180,CH10,,200623E 008,11/6/2024,7/6/2023,,
104846,RODA FEEL N 4,1000975122,60,CH10,,200623E 008,11/6/2024,7/4/2023,,
104847,RODA FEEL S 2081,1000906205,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906206,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906207,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906208,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906209,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906210,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906211,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906218,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906219,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000906220,25,CH01,,200622I312,4/2/2024,12/12/2022,,
104847,RODA FEEL S 2081,1000661166,21,CH10,5,200620J242,4/20/2022,6/30/2023,,
104847,RODA FEEL S 2081,1000906203,0.160,CH10,3,200622I312,4/2/2024,6/30/2023,,
104847,RODA FEEL S 2081,1000906204,21.450,CH10,3,200622I312,4/2/2024,7/5/2023,,
104847,RODA FEEL S 2081,1000906212,17.425,CH10,8,200622E 416,12/12/2023,6/30/2023,,
104847,RODA FEEL S 2081,1000906213,7.650,CH10,5,200622E 416,12/12/2023,7/6/2023,,
104858,ISO PROPYLIC ALCOHOL,1000968341,160,CH01,,TK-09,4/14/2028,6/8/2023,,
104858,ISO PROPYLIC ALCOHOL,1000970062,160,CH01,,15-15-2306-003,2/7/2026,6/14/2023,,
104858,ISO PROPYLIC ALCOHOL,1000968339,140.150,CH10,1,TK-09,4/14/2028,7/7/2023,,
104858,ISO PROPYLIC ALCOHOL,1000968340,100,CH10,,TK-09,4/14/2028,7/6/2023,,
104867,BASEMASK 5000,1000963351,120,CH01,,C0064892,1/23/2024,5/25/2023,,
104867,BASEMASK 5000,1000963352,120,CH01,,C0064892,1/23/2024,5/25/2023,,
104867,BASEMASK 5000,1000963353,120,CH01,,C0064892,1/23/2024,5/25/2023,,
104867,BASEMASK 5000,1000963354,120,CH01,,C0064892,1/23/2024,5/25/2023,,
104867,BASEMASK 5000,1000963355,120,CH01,,C0064892,1/23/2024,5/25/2023,,
104867,BASEMASK 5000,1000972636,3600,CH01,,C0066611,4/12/2024,6/22/2023,,
104867,BASEMASK 5000,1000963350,600,CH10,,C0064892,1/23/2024,7/7/2023,,
104873,EX-WT-42-511,1000928857,110,CH01,,11562239W0,9/19/2023,3/1/2023,,
104873,EX-WT-42-511,1000893033,110,CH10,,11562239W0,9/19/2023,3/29/2023,,
104873,EX-WT-42-511,1000928856,103.700,CH10,,11562239W0,9/19/2023,7/5/2023,,
104876,RUCO-FLAM SCO,1000757410,120,CH10,71,SAMPLE0028,,7/14/2021,,
104877,CRX S 75 / NT,1000949253,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000949254,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000949255,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000949256,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000949257,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000949258,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000949259,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000949260,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000949261,10,CH01,,R2300362,10/19/2023,4/19/2023,,
104877,CRX S 75 / NT,1000850682,10,CH10,8,R2201243,12/3/2022,6/24/2023,15.12.2023,
104877,CRX S 75 / NT,1000850683,9,CH10,8,R2201243,12/3/2022,6/25/2023,15.12.2023,
104877,CRX S 75 / NT,1000850685,5,CH10,5,R2201243,12/3/2022,6/25/2023,15.12.2023,
104877,CRX S 75 / NT,1000850697,10,CH10,6,R2201243,12/3/2022,6/2/2023,15.12.2023,
104877,CRX S 75 / NT,1000850698,10,CH10,3,R2201243,12/3/2022,6/24/2023,15.12.2023,
104877,CRX S 75 / NT,1000850701,10,CH10,3,R2201243,12/3/2022,6/2/2023,15.12.2023,
104877,CRX S 75 / NT,1000850705,10,CH10,5,R2201243,12/3/2022,6/24/2023,15.12.2023,
104877,CRX S 75 / NT,1000850706,10,CH10,5,R2201243,12/3/2022,6/5/2023,15.12.2023,
104877,CRX S 75 / NT,1000850707,10.500,CH10,12,R2201243,12/3/2022,6/24/2023,15.12.2023,
104877,CRX S 75 / NT,1000850708,0.064,CH10,12,R2201243,12/3/2022,7/6/2023,15.12.2023,
104877,CRX S 75 / NT,1000850710,10,CH10,3,R2201243,12/3/2022,6/15/2023,15.12.2023,
104877,CRX S 75 / NT,1000850711,10,CH10,3,R2201243,12/3/2022,6/15/2023,15.12.2023,
104877,CRX S 75 / NT,1000850712,9.133,CH10,3,R2201243,12/3/2022,7/4/2023,15.12.2023,
104877,CRX S 75 / NT,1000850714,10,CH10,3,R2201243,12/3/2022,6/15/2023,15.12.2023,
104877,CRX S 75 / NT,1000949237,5.009,CH10,5,R2300362,10/19/2023,7/6/2023,,
104877,CRX S 75 / NT,1000949245,4.500,CH10,8,R2300362,10/19/2023,6/29/2023,,
104877,CRX S 75 / NT,1000949246,10,CH10,8,R2300362,10/19/2023,6/27/2023,,
104877,CRX S 75 / NT,1000949247,7.550,CH10,3,R2300362,10/19/2023,7/6/2023,,
104877,CRX S 75 / NT,1000949248,0.040,CH10,3,R2300362,10/19/2023,7/5/2023,,
104877,CRX S 75 / NT,1000949249,2.145,CH10,3,R2300362,10/19/2023,7/7/2023,,
104877,CRX S 75 / NT,1000949250,10,CH10,3,R2300362,10/19/2023,7/4/2023,,
104877,CRX S 75 / NT,1000949252,10,CH10,3,R2300362,10/19/2023,7/4/2023,,
104885,CRX 3000,1000951218,10,CH10,,F2302042,1/25/2024,4/24/2023,,
104885,CRX 3000,1000951219,6,CH10,,F2302042,1/25/2024,6/25/2023,,
104885,CRX 3000,1000951220,10,CH10,,F2302042,1/25/2024,4/24/2023,,
104891,LS-64-256,1000951954,100,CH01,,11676877S3,4/2/2025,4/25/2023,,
104891,LS-64-256,1000951955,100,CH01,,11676877S3,4/2/2025,4/25/2023,,
104891,LS-64-256,1000951956,100,CH01,,11676877S3,4/2/2025,4/25/2023,,
104891,LS-64-256,1000951957,100,CH01,,11676877S3,4/2/2025,4/25/2023,,
104891,LS-64-256,1000951958,100,CH01,,11676877S3,4/2/2025,4/25/2023,,
104891,LS-64-256,1000963480,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963481,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963482,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963483,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963484,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963485,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963486,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963487,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963488,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963489,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963490,100,CH01,,11676877S3,4/2/2025,5/25/2023,,
104891,LS-64-256,1000963491,100,CH01,,11679085S3,4/24/2025,5/25/2023,,
104891,LS-64-256,1000963492,100,CH01,,11679085S3,4/24/2025,5/25/2023,,
104891,LS-64-256,1000963493,100,CH01,,11679085S3,4/24/2025,5/25/2023,,
104891,LS-64-256,1000975910,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975911,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975912,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975913,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975914,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975915,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975916,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975917,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975918,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975919,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975920,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975921,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000975922,100,CH01,,11679085S3,4/24/2025,6/30/2023,,
104891,LS-64-256,1000951953,50.420,CH10,,11676877S3,4/2/2025,7/6/2023,,
104910,RODA CARE 5754,1000967332,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967333,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967334,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967335,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967336,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967337,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967338,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967339,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967340,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967341,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967342,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967343,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967344,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967345,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967346,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967347,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967348,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967349,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967350,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967351,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967352,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967353,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967354,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967355,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967356,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967357,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967358,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967359,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967360,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967361,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967362,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967363,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967364,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967365,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967366,100,CH01,,200623AC410,4/5/2024,6/6/2023,,
104910,RODA CARE 5754,1000967367,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104910,RODA CARE 5754,1000967368,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104910,RODA CARE 5754,1000967373,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104910,RODA CARE 5754,1000967374,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104910,RODA CARE 5754,1000967375,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104910,RODA CARE 5754,1000967376,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104910,RODA CARE 5754,1000967379,32,CH10,15,200623AC410,4/5/2024,7/6/2023,,
104910,RODA CARE 5754,1000967381,80,CH10,15,200623AC410,4/5/2024,7/6/2023,,
104910,RODA CARE 5754,1000967382,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104910,RODA CARE 5754,1000967383,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104910,RODA CARE 5754,1000967384,100,CH10,15,200623AC410,4/5/2024,6/27/2023,,
104923,TOP RT 10,1000771790,5,CH10,1,R2101844,5/5/2022,3/27/2023,26.11.2023,
104923,TOP RT 10,1000836962,5.035,CH10,8,R2105475,10/5/2022,7/6/2023,06.04.2023,
104928,RODA BASE 5615,1000958045,1000,CH01,,200623C186,3/19/2024,5/14/2023,,
104928,RODA BASE 5615,1000958046,1000,CH01,,200623C186,3/19/2024,5/14/2023,,
104928,RODA BASE 5615,1000958047,1000,CH01,,200623C186,3/19/2024,5/14/2023,,
104928,RODA BASE 5615,1000958048,1000,CH01,,200623C186,3/19/2024,5/14/2023,,
104928,RODA BASE 5615,1000958049,1000,CH01,,200623C186,3/19/2024,5/14/2023,,
104928,RODA BASE 5615,1000958050,1000,CH01,,200623C186,3/19/2024,5/14/2023,,
104928,RODA BASE 5615,1000958051,1000,CH01,,200623C186,3/19/2024,5/14/2023,,
104928,RODA BASE 5615,1000963356,1000,CH01,,200623C186,3/19/2024,5/25/2023,,
104928,RODA BASE 5615,1000963357,1000,CH01,,200623C186,3/19/2024,5/25/2023,,
104928,RODA BASE 5615,1000963358,1000,CH01,,200623C186,3/19/2024,5/25/2023,,
104928,RODA BASE 5615,1000963359,1000,CH01,,200623C186,3/19/2024,5/25/2023,,
104928,RODA BASE 5615,1000963360,1000,CH01,,200623C186,3/19/2024,5/25/2023,,
104928,RODA BASE 5615,1000963361,1000,CH01,,200623C467,4/3/2024,5/25/2023,,
104928,RODA BASE 5615,1000963362,1000,CH01,,200623C467,4/3/2024,5/25/2023,,
104928,RODA BASE 5615,1000963363,1000,CH01,,200623C467,4/3/2024,5/25/2023,,
104928,RODA BASE 5615,1000963364,1000,CH01,,200623C467,4/3/2024,5/25/2023,,
104928,RODA BASE 5615,1000963365,1000,CH01,,200623C467,4/3/2024,5/25/2023,,
104928,RODA BASE 5615,1000967126,1000,CH01,,200623D010,4/4/2024,6/6/2023,,
104928,RODA BASE 5615,1000967127,1000,CH01,,200623D010,4/4/2024,6/6/2023,,
104928,RODA BASE 5615,1000967128,1000,CH01,,200623D010,4/4/2024,6/6/2023,,
104928,RODA BASE 5615,1000967129,1000,CH01,,200623D010,4/4/2024,6/6/2023,,
104928,RODA BASE 5615,1000967130,1000,CH01,,200623D010,4/4/2024,6/6/2023,,
104928,RODA BASE 5615,1000967131,1000,CH01,,200623D010,4/4/2024,6/6/2023,,
104928,RODA BASE 5615,1000967132,1000,CH01,,200623D010,4/4/2024,6/6/2023,,
104928,RODA BASE 5615,1000974974,1000,CH01,,200623E 001,5/10/2024,6/28/2023,,
104928,RODA BASE 5615,1000974975,1000,CH01,,200623E 001,5/10/2024,6/28/2023,,
104928,RODA BASE 5615,1000974976,1000,CH01,,200623E 001,5/10/2024,6/28/2023,,
104928,RODA BASE 5615,1000974977,1000,CH01,,200623E 001,5/10/2024,6/28/2023,,
104928,RODA BASE 5615,1000974978,1000,CH01,,200623E 001,5/10/2024,6/28/2023,,
104928,RODA BASE 5615,1000974979,1000,CH01,,200623E 001,5/10/2024,6/28/2023,,
104928,RODA BASE 5615,1000974980,1000,CH01,,200623E 001,5/10/2024,6/28/2023,,
104928,RODA BASE 5615,1000954974,942.485,CH10,,200623B418,3/5/2024,7/5/2023,,
104929,RODA BASE RECO 8,1000941253,115,CH01,,200623A261,1/20/2024,3/30/2023,,
104929,RODA BASE RECO 8,1000941254,115,CH01,,200623A261,1/20/2024,3/30/2023,,
104929,RODA BASE RECO 8,1000941255,115,CH01,,200623A261,1/20/2024,3/30/2023,,
104929,RODA BASE RECO 8,1000941256,115,CH01,,200623A261,1/20/2024,3/30/2023,,
104929,RODA BASE RECO 8,1000941257,115,CH01,,200623A261,1/20/2024,3/30/2023,,
104929,RODA BASE RECO 8,1000954981,115,CH01,,200623B451,3/1/2024,5/5/2023,,
104929,RODA BASE RECO 8,1000954982,115,CH01,,200623B451,3/1/2024,5/5/2023,,
104929,RODA BASE RECO 8,1000954983,115,CH01,,200623B451,3/1/2024,5/5/2023,,
104929,RODA BASE RECO 8,1000954984,115,CH01,,200623B451,3/1/2024,5/5/2023,,
104929,RODA BASE RECO 8,1000954985,115,CH01,,200623B451,3/1/2024,5/5/2023,,
104929,RODA BASE RECO 8,1000958062,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958063,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958064,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958065,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958066,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958067,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958068,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958069,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958070,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958071,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958072,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958073,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958074,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958075,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958076,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958077,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958078,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958079,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958080,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958081,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958082,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958083,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958084,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958085,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958086,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958087,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958088,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958089,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958090,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958091,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958092,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958093,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958094,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958095,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958096,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958097,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000958098,115,CH01,,200623C210,3/21/2024,5/14/2023,,
104929,RODA BASE RECO 8,1000967310,115,CH01,,200623C210,3/21/2024,6/6/2023,,
104929,RODA BASE RECO 8,1000967311,115,CH01,,200623C210,3/21/2024,6/6/2023,,
104929,RODA BASE RECO 8,1000976119,115,CH01,,200623D068,4/16/2024,6/30/2023,,
104929,RODA BASE RECO 8,1000976120,115,CH01,,200623D068,4/16/2024,6/30/2023,,
104929,RODA BASE RECO 8,1000976121,115,CH01,,200623D068,4/16/2024,6/30/2023,,
104929,RODA BASE RECO 8,1000976122,115,CH01,,200623D068,4/16/2024,6/30/2023,,
104929,RODA BASE RECO 8,1000976123,115,CH01,,200623D068,4/16/2024,6/30/2023,,
104929,RODA BASE RECO 8,1000976124,115,CH01,,200623D068,4/16/2024,6/30/2023,,
104929,RODA BASE RECO 8,1000976125,115,CH01,,200623D068,4/16/2024,6/30/2023,,
104929,RODA BASE RECO 8,1000941237,248.337,CH10,,200623A261,1/20/2024,7/6/2023,,
104930,RODA PUR WX,1000863981,46,CH10,12,200622B249,2/16/2023,3/27/2023,,
104931,BINDER M-PR 400,1000952557,1000,CH01,,F2304917,2/23/2024,4/26/2023,,
104931,BINDER M-PR 400,1000952565,1000,CH01,,F2305068,2/24/2024,4/26/2023,,
104931,BINDER M-PR 400,1000952566,1000,CH01,,F2305068,2/24/2024,4/26/2023,,
