,Material,Component_Description,JAN_23,FEB_23,MAR_23,APR_23,MAY_23,JUN_23
349,104503,RODA WAX 4097,0.0,0.0,0.0,0.0,0.0,0.0
350,104504,GEAWAX CA12,0.0,0.0,0.0,0.0,0.0,0.0
351,104505,GEAWAX FINISH 2410,0.0,0.0,0.0,0.0,0.0,0.0
352,104506,WACHS SF 5,0.0,0.0,0.0,0.0,0.0,0.0
353,104507,CORATYL WB,0.0,0.0,0.0,0.0,0.0,0.0
354,104508,COMPOUND FB50,0.0,0.0,0.0,0.0,0.0,0.0
355,104509,MELIO FILLER D,0.0,0.0,0.0,0.0,0.0,0.0
356,104510,TELAFLEX CA-21,0.0,0.0,0.0,0.0,0.0,0.0
357,104511,MELIO EW-D-330,0.0,0.0,0.0,0.0,0.0,0.0
358,104512,MELIO WAX AL-03.A LIQ,0.0,0.0,0.0,0.0,0.0,0.0
359,104513,MELIO GROUND PG LIQ,0.0,0.0,0.0,0.0,0.0,0.0
360,104514,MELIO AQUABASE M90   ,0.0,0.0,0.0,0.0,0.0,0.0
361,104515,INACTIVATED - MELIO GROUND UP,0.0,0.0,0.0,0.0,0.0,0.0
362,104517,ACRIBOND FPS 2 EX 1090,0.0,0.0,0.0,0.0,0.0,0.0
363,104518,THICKENER RA 2349,0.0,0.0,0.0,0.0,0.0,0.0
364,104519,ADDITIVE I 1BR,0.0,0.0,0.0,0.0,0.0,0.0
365,104520,ADDITIVE PS,0.0,0.0,0.0,0.0,0.0,0.0
366,104521,ALCOHOL ISOBUTILICO,0.0,0.0,0.0,0.0,0.0,0.0
367,104522,AQUAGRADE 51/V,0.0,0.0,0.0,0.0,0.0,0.0
368,104523,ORANGE DHL,0.0,0.0,1.555,1.77,0.15,2.545
369,104524,ORANGE SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
370,104525,BAYDERM OPACIZZANTE ALM 01,0.0,0.0,0.0,0.0,0.0,0.0
371,104526,BAYGEN INDURENTE SN 2 (EX SN 01),0.0,0.0,0.0,0.0,0.0,0.0
372,104527,BAYGEN TOP U 01,0.0,0.0,0.0,0.0,0.0,0.0
373,104528,BI-372,39.0,17.87,40.83,14.887,0.0,0.0
374,104529,CONTEX WHITE ULTRA,0.0,0.0,0.0,0.0,0.0,0.0
375,104530,WHITE SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
376,104531,BLUE DHL,0.182,1.105,0.31,0.0,0.314,0.0
377,104532,BLUE SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
378,104533,BLUE SYN-REX,0.0,0.0,0.0,0.0,0.0,0.0
379,104534,BORDEAUX DHL,0.0,0.0,0.0,0.0,0.0,0.0
380,104535,BRUNO DHL,0.0,0.0,0.0,0.0,0.0,0.0
381,104536,BRUNO ISOLAC 90,0.0,0.0,0.0,0.0,0.0,0.0
382,104537,BRUNO SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
383,104538,BUTILGLICOLE,0.0,0.0,0.0,0.0,0.0,0.0
384,104539,CELANINA 225,0.0,0.0,0.0,0.0,0.0,0.0
385,104540,CELANINA TG,0.0,0.0,0.0,0.0,0.0,0.0
386,104541,CICLOESANONE *,510.112,738.044,1295.21,1186.883,697.934,817.195
387,104542,COLANYL YELLOW HR.Y83.TH,0.0,0.0,0.0,0.0,0.0,0.0
388,104543,COMPOUND 615 CONSUMATO,0.0,0.0,0.0,0.0,0.0,0.0
389,104544,DILUENT BY - T20 */ DILUENT DMM,0.0,0.0,0.0,0.0,0.0,0.0
390,104545,DMF,0.0,0.0,0.0,0.0,0.0,0.0
391,104546,DOWELLEX RC 3349,0.0,0.0,0.0,0.0,0.0,0.0
392,104547,DOWELLISH FILLER 4683,0.0,0.0,0.0,0.0,0.0,0.0
393,104548,DOWESION CAMEL N 232,0.0,0.0,0.0,0.0,0.0,0.0
394,104549,DOWESION RED N 331,0.0,0.0,0.0,0.0,0.0,0.0
395,104550,DPG DIPROPILENGL *,0.0,0.0,0.0,0.0,0.0,0.0
396,104551,ES 112,0.0,0.0,0.0,0.0,0.0,0.0
397,104552,EX-XR-13-820,0.0,0.0,0.0,0.0,0.0,0.0
398,104553,FI-18-988,0.0,0.0,0.0,0.0,0.0,0.0
399,104554,INACTIVATED - FI-22-098,0.0,0.0,0.0,0.0,0.0,0.0
400,104555,FI-70-306,216.95,259.4,402.55,240.55,234.3,178.906
401,104556,FULL WHITE FOAM,0.0,0.0,0.0,0.0,0.0,0.0
402,104557,CONTEX GIALLO PK,0.0,0.0,0.0,0.0,0.0,0.0
403,104558,YELLOW L DHL,0.0,0.0,0.0,0.0,0.0,0.0
404,104559,YELLOW LEMON SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
405,104560,GOLDEN YELLOW SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
406,104561,YELLOW R DHL,0.0,0.0,0.0,0.0,0.0,0.0
407,104562,GW 130,0.0,0.0,0.0,0.0,0.0,0.0
408,104563,HM-132,0.0,0.0,0.0,0.0,0.0,0.0
409,104564,HM-283,0.0,0.0,0.0,0.0,0.0,0.0
410,104565,HM-3139,0.0,0.0,0.0,0.0,0.0,0.0
411,104566,HM-51-760,0.0,0.0,0.0,0.0,0.0,0.0
412,104567,HYDOFINISH 25,0.0,0.0,0.0,0.0,0.0,0.0
413,104568,HYDROFIX MATT 2071,0.0,0.0,0.0,0.0,0.0,0.0
414,104569,ICAFILLER NP EX 1297,0.0,0.0,0.0,0.0,0.0,0.0
415,104570,ICALAC S 158,0.0,0.0,0.0,0.0,0.0,0.0
416,104571,INACTIVATED - ICALAC SB 200,0.0,0.0,0.0,0.0,0.0,0.0
417,104572,ICALAC SB 215,43.177,388.489,279.267,341.05,267.7,364.6
418,104573,ICALAC SMF,0.0,0.0,0.0,0.0,0.0,0.0
419,104574,IDROTAN AD 04 EX-1379,0.0,0.0,0.0,0.0,0.0,0.0
420,104575,LAMBINDER C 166,0.0,0.0,0.0,0.0,0.0,0.0
421,104576,LAMBINDER C 73,0.0,0.0,0.0,0.0,0.0,0.0
422,104577,LAMDILL 025,0.0,0.0,0.0,0.0,0.0,0.0
423,104578,LAMFILLER 69,0.0,0.0,0.0,0.0,0.0,0.0
424,104579,LAMOIL GS,0.0,0.0,0.0,0.0,0.0,0.0
425,104580,LAMSOFT L12 CONC.,0.0,0.0,0.0,0.0,0.0,0.0
426,104581,LAMWAX 5,0.0,0.0,0.0,0.0,0.0,0.0
427,104582,LEPTON ENHANCER CP,0.0,0.0,0.0,0.0,0.0,0.0
428,104583,LP-18-426,0.0,0.0,0.0,0.0,0.0,0.0
429,104584,LP-18-485,0.0,0.0,0.0,0.0,0.0,0.0
430,104585,LS-4769,0.0,0.0,0.0,0.0,0.0,0.0
431,104586,LS-65-239,0.0,0.0,0.0,0.0,0.0,0.0
432,104587,LS-65-256 (EX LS 8256),0.0,0.0,0.0,0.0,0.0,0.0
433,104588,LS-8296,0.0,0.0,0.0,0.0,0.0,0.0
434,104589,LW-65-941,0.0,0.0,0.0,0.0,0.0,0.0
435,104590,INACTIVATED - MA-13-135,0.0,0.0,0.0,0.0,0.0,0.0
436,104591,MA-22-604,0.0,0.0,0.0,0.0,0.0,0.0
437,104592,MA-78-034 (EX FI-78-034),0.0,0.0,0.0,0.0,0.0,0.0
438,104593,MAGENTA SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
439,104594,MAXBASE 1,0.0,0.0,0.0,0.0,0.0,0.0
440,104595,MAXHYDRO 57,0.0,0.0,0.0,0.0,0.0,0.0
441,104596,MAXHYDRO PTO,0.0,0.0,0.0,0.0,0.0,0.0
442,104597,MAXTOP RM,0.0,0.0,0.0,0.0,0.0,0.0
443,104598,INACTIVATED - MELIO PROMUL 61,0.0,0.0,0.0,0.0,0.0,0.0
444,104599,INACTIVATED - MELIO PROMUL 66,0.0,0.0,0.0,0.0,0.0,0.0
445,104600,MELIO WAX 188,0.0,0.0,0.0,0.0,0.0,0.0
446,104601,METALIC SILVER - NHU BAC,0.0,0.0,0.0,0.0,0.0,0.0
447,104602,METILISOBUTILCHETONE - MIBK,0.0,0.0,0.0,0.0,0.0,0.0
448,104603,MOGANO SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
449,104604,N 250,0.0,0.0,0.0,0.0,0.0,0.0
450,104605,N 293,0.0,0.0,0.0,0.0,0.0,0.0
451,104606,NEOSAN 2000 CITRON,0.0,0.0,0.0,0.0,0.0,0.0
452,104607,BLACK DHL,0.0,0.0,0.0,0.0,0.0,0.0
453,104608,BLACK SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
454,104609,NITROSOL LACCA 6502/M,0.0,0.0,0.0,0.0,0.0,0.0
455,104610,NITROSOL LACCA 6509/M,0.0,0.0,0.0,0.0,0.0,0.0
456,104611,NOVA 3003,0.0,0.0,0.0,0.0,0.0,0.0
457,104612,INACTIVATED - NOVA M 14,0.0,0.0,0.0,0.0,0.0,0.0
458,104613,NUVOLA L 3800/N,0.0,0.0,0.0,0.0,0.0,0.0
459,104614,OCHER SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
460,104615,PREFONDO HDR,0.0,0.0,0.0,0.0,0.0,0.0
461,104616,PREFONDO MA (UNICHEM),0.0,0.0,0.0,0.0,0.0,0.0
462,104617,PREFONDO MP,0.0,0.0,0.0,0.0,0.0,0.0
463,104618,PROXY 2130 OPAQUE,0.0,0.0,0.0,0.0,0.0,0.0
464,104619,PT-4235,0.0,0.0,0.0,0.0,0.0,0.0
465,104620,RA-1216,0.0,0.0,0.0,0.0,0.0,0.0
466,104621,INACTIVATED - RC-13-823,0.0,0.0,0.0,0.0,0.0,0.0
467,104622,RC-78-333,0.0,0.0,0.0,0.0,0.0,0.0
468,104623,RI-78-060,0.0,0.0,0.0,0.0,0.0,0.0
469,104624,RODA CRYL 137,40.125,60.831,159.506,66.481,69.579,140.433
470,104625,RODA FEEL S 930,47.608,79.377,87.024,56.076,62.809,74.56
471,104626,RED DHL,0.0,0.0,0.0,0.0,0.0,0.0
472,104627,RED SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
473,104628,RED VIOLET SYN-LAK,0.0,0.0,0.0,0.0,0.0,0.0
474,104629,RU-13-045,0.0,0.0,0.0,0.0,0.0,0.0
475,104630,RU-13-046,0.0,0.0,0.0,0.0,0.0,0.0
476,104631,INACTIVATED - RU-22-537,0.0,0.0,0.0,0.0,0.0,0.0
477,104632,RU-3901,0.0,0.0,0.0,0.0,0.0,0.0
478,104633,RU-73-989,0.0,0.0,0.0,0.0,0.0,0.0
479,104634,RUBY DHL,0.076,0.02,0.0,0.035,0.0,0.0
480,104635,SD-51-783,0.0,0.0,0.0,0.0,0.0,0.0
481,104636,SODIO BISOLFITO LIQ.,0.0,0.0,0.0,0.0,0.0,0.0
482,104637,SU-4924,0.0,0.0,0.0,0.0,0.0,0.0
483,104638,SU-8025,0.0,0.0,0.0,0.0,0.0,0.0
484,104639,SYN-TREND BULL,0.0,0.0,0.0,0.0,0.0,0.0
485,104640,SYN-TREND CRACKLE,0.0,0.0,0.0,0.0,0.0,0.0
486,104641,SYN-TREND MEDUSA,0.0,0.0,0.0,0.0,0.0,0.0
487,104642,TOLUENE,18.686,4.17,19.09,10.485,1.72,0.84
488,104643,TOUCHMILL C/LDM (EX MILLITER C/LDM),0.0,0.0,0.0,0.0,0.0,0.0
489,104644,TOUCHMILL C/LDS (EX MILLITER C/LDS),61.25,67.411,16.147,61.278,54.323,41.255
490,104645,TOUCHMILL C/W8 (EX MILLITER C/W8),10.32,78.31,169.79,399.25,79.6,164.552
491,104646,TOUCHMILL MT,0.0,0.0,0.0,0.0,0.0,0.0
492,104647,TOUCHMILL NO SMELL,0.0,0.0,0.0,0.0,0.0,0.0
493,104648,TURQUOISE ISOLAC 90,0.0,0.0,0.0,0.0,0.0,0.0
494,104649,TURQUOISE SYN-REX,0.0,0.0,0.0,0.0,0.0,0.0
495,104650,URESOL H,0.0,0.0,0.0,0.0,0.0,0.0
496,104651,VERDE DHL,0.0,0.0,0.0,0.0,0.0,0.0
497,104652,WAX CW 7003,0.0,0.0,0.0,0.0,0.0,0.0
498,104653,WAX TOP 1949,0.0,0.0,0.0,0.0,0.0,0.0
499,104654,WT-13-097 (EX-64-053),0.0,0.0,0.0,0.0,0.0,0.0
500,104655,WT-13-351 (EX-64-170/3),0.0,0.0,0.0,0.0,0.0,0.0
501,104656,WT-38-459 (EX LF-459),0.0,0.0,0.0,0.0,0.0,0.0
502,104657,WT-72-511/A,0.0,0.0,0.0,0.0,0.0,0.0
503,104658,XR-5570 (EX. XR 05558),0.0,0.0,0.0,0.0,0.0,0.0
504,104659,XR-79-053,0.0,0.0,0.0,0.0,0.0,0.0
505,104660,XWL 11735,0.0,0.0,0.0,0.0,0.0,0.0
506,104661,NOVA M29/03,0.0,0.0,0.0,0.0,0.0,0.0
507,104662,ANTISCHIUMA ANZ 130,0.0,0.0,0.0,0.0,0.0,0.0
508,104663,URESOL 5017,0.0,0.0,0.0,0.0,0.0,0.0
509,104664,IDROTAN FB 150,0.0,0.0,0.0,0.0,0.0,0.0
510,104665,DOWESION BLACK N 932,0.0,0.0,0.0,0.0,0.0,0.0
511,104666,NOVOLAC 110,0.0,0.0,0.0,0.0,0.0,0.0
512,104667,BINDER M-SM 118,0.0,0.0,0.0,0.0,0.0,0.0
513,104668,WASSERLAC N-75,0.0,0.0,0.0,0.0,0.0,0.0
514,104669,DOWESION BROWN N631,0.0,0.0,0.0,0.0,0.0,0.0
515,104670,DOWESION WHITE N131,0.0,0.0,0.0,0.0,0.0,0.0
516,104671,MIKRODERM DEEP BLACK,0.0,0.0,0.0,0.0,0.0,0.0
517,104672,MP1,2329.757,5308.114,5855.911,4418.389,4565.758,3221.367
518,104673,SE W 11 CONC,0.0,0.0,0.0,0.0,0.0,3.9
519,104674,PPE ORANGE,0.0,0.0,0.0,0.0,0.0,0.0
520,104675,MELIO 09-R-179,0.0,0.0,0.0,0.0,0.0,0.0
521,104676,MELIO PROMUL AP-39 A,867.218,1316.648,1789.612,1306.934,1174.126,982.285
522,104677,MELIO N-293 A,0.0,0.0,0.0,0.0,0.0,0.0
523,104678,MELIO PROMUL 68,0.0,0.0,0.0,0.0,0.0,0.0
524,104679,BUTYL ACETATE,0.0,0.0,0.0,0.0,0.0,0.0
525,104680,MEK-CLEANING SOLVENT,170.651,195.294,387.1,213.932,153.281,159.605
526,104681,NOVA TC 8,0.0,0.0,0.0,0.0,0.0,0.0
527,104682,NOVA L 2001 NF,0.0,0.0,0.0,0.0,0.0,0.0
528,104683,NOVA EXP NT/O NF,0.0,0.0,0.0,0.0,0.0,0.0
529,104684,NOVA EXP NT/L NF,0.0,0.0,0.0,0.0,0.0,0.0
530,104685,EUDERM COMPACT UP-GE EXP 2162,0.0,0.0,0.0,0.0,0.0,0.0
531,104686,HYDROFIX 2153,0.0,0.0,0.0,0.0,0.0,0.0
532,104687,HYDROFIX MATT 2032,0.0,0.0,0.0,0.0,0.0,0.0
533,104688,CERANIL D 1656,0.0,0.0,0.0,0.0,0.0,0.0
534,104689,CERANIL D 1188,0.0,0.0,0.0,0.0,0.0,0.0
535,104690,DC65,1.027,0.0,0.0,0.0,0.0,14.25
536,104691,TOUCHMILL C/WS,108.495,134.82,32.288,122.45,108.555,84.53
537,104692,TOUCHMILL F/O11,0.0,0.0,0.0,0.0,0.0,0.0
538,104693,TOUCHMILL C/M,0.0,0.0,0.0,0.0,0.0,0.0
539,104694,TOUCHMILL BL 21,0.0,0.0,0.0,0.0,0.0,0.0
540,104695,RC/FULL,0.0,0.0,0.0,0.0,0.0,0.0
541,104696,LAMSOFT W 81,0.0,0.0,0.0,0.0,0.0,0.0
542,104697,LAMWAX 1,0.0,0.0,0.0,0.0,0.0,0.0
543,104698,LAMOIL TMB,0.0,0.0,0.0,0.0,0.0,0.0
544,104699,NOVA 2073,0.0,0.0,0.0,0.0,0.0,0.0
545,104700,RODA MOD WP-KN,0.0,0.0,0.0,0.0,0.0,0.0
546,104701,EUDERM MATT SN-C,0.0,0.0,0.0,0.0,0.0,0.0
547,104702,SMITFIX G 9017,0.0,0.0,0.0,0.0,0.0,0.0
548,104703,SMITFIX G 9058,0.0,0.0,6.45,2.15,0.0,10.93
549,104704,HYDOLAQ P/2714,0.0,0.0,0.0,0.0,0.0,0.0
550,104705,HYDOLAQ V/60,0.0,0.0,0.0,0.0,0.0,0.0
551,104706,AQUABASE HF LIQ,0.0,0.0,0.0,0.0,0.0,0.0
552,104707,SHINE TIP 68,0.0,0.0,0.0,0.0,0.0,0.0
553,104708,NOVA M 16/NF,0.0,0.0,0.0,0.0,0.0,0.0
554,104709,LAMWAX 6,0.0,0.0,0.0,0.0,0.0,0.0
555,104710,SE 449,0.0,0.0,0.0,0.0,0.0,0.0
556,104711,BRAVOMATT,0.0,0.0,0.0,0.0,0.0,0.0
557,104712,INACTIVATED - MELIO FOAM AX-03,0.0,0.0,0.0,0.0,0.0,0.0
558,104713,BRAVO,0.0,0.0,0.0,0.0,0.0,0.0
559,104714,ADDI FLEX TK 7606,0.0,0.0,0.0,0.0,0.0,0.0
560,104715,ACRILON 2588,0.0,0.0,0.0,0.0,0.0,0.0
561,104716,AQUARIUS MW,0.0,0.0,0.0,0.0,0.0,0.0
562,104717,AQUARIUS ST2,0.0,0.0,0.0,0.0,0.0,0.0
563,104718,ARGOFIX 7500,0.0,0.0,0.0,0.0,0.0,0.0
564,104719,MTW 4526,0.0,0.0,0.0,0.0,0.0,0.0
565,104720,MTW 4594-CT,0.0,0.0,0.0,0.0,0.0,0.0
566,104721,MTW 4593,0.0,0.0,0.0,0.0,0.0,0.0
567,104722,AQUARIUS 3576,0.0,0.0,0.0,0.0,0.0,0.0
568,104723,PROXY 2136/B LUCID,0.0,0.0,0.0,0.0,0.0,0.0
569,104724,VIP 5070,0.0,0.0,0.0,0.0,0.0,0.0
570,104725,WT-78196,0.0,0.0,0.0,0.0,0.0,0.0
571,104726,PROXY 2130/B OPAQUE,0.0,0.0,0.0,0.0,0.0,0.0
572,104727,DILUENT NITRO GL,12509.1,20819.591,29777.309,28232.631,20239.954,21428.709
573,104728,PRIMEX UD 32,0.0,0.0,0.0,0.0,0.0,0.0
574,104729,TRUMP FINISH 6311,71.491,8.22,42.25,44.43,33.78,0.0
575,104730,LAMSOFT SW16,0.0,0.0,0.0,0.0,0.0,0.0
576,104731,HM-3131,0.0,0.0,0.0,0.0,0.0,0.0
577,104732,LAM TOP 5050,0.0,0.0,0.0,0.0,0.0,0.0
578,104733,TRUMP HYDRO PTO,0.0,0.0,0.0,0.0,0.0,0.0
579,104734,TOUCHMILL C/FAT,0.0,0.0,0.0,0.0,0.0,0.0
580,104735,BA 30,0.0,0.0,0.0,0.0,0.0,0.0
581,104736,WT-43-051,0.0,0.0,0.0,0.0,0.0,0.0
582,104737,LW-78-344,0.0,0.0,0.0,0.0,0.0,0.0
583,104738,DOWESION WHITE E121,0.0,0.0,0.0,0.0,0.0,0.0
584,104739,NOVA EXP TC 8 NF,0.0,0.0,0.0,0.0,0.0,0.0
585,104740,CHEMICAL FI-70306,0.0,0.0,0.0,0.0,0.0,0.0
586,104741,CHEMICAL RU-73989,0.0,0.0,0.0,0.0,0.0,0.0
587,104742,RC-2349,0.0,0.0,0.0,3070.792,0.0,0.0
588,104743,ISOLAC BIANCO,0.0,0.0,0.0,0.0,0.0,0.0
589,104744,ISOLAC ORANGE,0.0,0.341,1.89,1.562,0.504,0.295
590,104745,ISOLAC GIALLO ORO,19.895,53.243,69.397,61.742,52.975,34.325
591,104746,ISOLAC LEMON LP,1.157,6.892,1.051,0.24,0.505,0.198
592,104747,ISOLAC OCRA,12.466,20.898,34.167,25.395,16.175,19.99
593,104748,ISOLAC BRUNO,5.483,9.767,15.278,4.504,7.09,5.922
594,104749,ISOLAC BRUNO ROSSO,15.092,34.928,24.499,30.701,22.826,34.495
595,104750,ISOLAC ROSSO,2.737,7.228,15.061,27.042,5.832,10.7
596,104751,ISOLAC RUBY,0.0,0.0,0.0,0.0,0.0,0.0
597,104752,ISOLAC VIOLETTO,40.55,51.491,76.483,74.748,47.436,62.807
598,104753,ISOLAC TURCHESE,12.794,20.623,43.137,16.656,20.586,17.302
599,104754,ISOLAC NERO,90.919,135.642,200.536,179.438,113.23,130.018
600,104755,BRITEX ARCTIC,0.0,0.0,0.0,0.0,0.0,0.0
601,104756,BRITEX BLACK,5.404,6.777,7.316,9.388,1.499,10.374
602,104757,BRITEX BROWN,0.68,0.0,0.208,0.72,0.0,0.0
603,104758,BRITEX ORANGE,0.0,0.0,0.0,0.0,0.0,0.0
604,104759,BRITEX LEMON ICE,0.0,0.0,0.0,0.0,0.0,0.0
605,104760,BRITEX YELLOW,0.0,0.0,0.0,0.0,0.0,0.0
606,104761,BRITEX RED,0.0,0.0,0.0,0.0,0.0,0.0
607,104762,BRITEX RUBY,0.0,0.0,0.0,0.0,0.0,0.0
608,104763,BRITEX MAGNENTA,0.0,0.0,0.0,0.0,0.0,0.0
609,104764,BRITEX VIOLET,0.0,0.0,0.0,0.0,0.0,0.0
610,104765,BRITEX TURQUOISE,0.0,0.0,0.0,0.0,0.0,0.0
611,104766,BRITEX GREEN,0.0,0.0,0.0,0.0,0.0,0.0
612,104767,CONTEX ZITRON,0.0,0.0,0.0,0.0,0.0,0.0
613,104768,CONTEX BRUNO R,0.0,0.0,0.0,0.0,0.0,0.0
614,104769,CONTEX AMARANTO,25.0,45.2,21.0,8.6,15.7,17.42
615,104770,CONTEX BLUE MARINE,0.0,8.7,7.1,3.3,4.3,49.198
616,104771,CONTEX VERDE,0.0,0.0,0.0,0.0,0.0,0.0
617,104772,HYDROFIX 2129,0.0,0.0,0.0,0.0,0.0,0.0
618,104773,TO-VI-97,367.017,448.877,1282.043,654.287,918.866,0.0
619,104774,HM-4918,0.0,0.0,0.0,0.0,0.0,0.0
620,104775,DOWESION GOLDEN YELLOW H252,0.0,0.0,0.0,0.0,0.0,0.0
621,104776,CHEMICAL DC 65,0.0,0.0,0.0,0.0,0.0,0.0
622,104777,MELIO P-4893.B.ID,0.0,0.0,0.0,0.0,0.0,0.0
623,104778,BINDEX SR 150,0.0,0.0,0.0,0.0,0.0,0.0
624,104779,PT-78235,0.0,0.0,0.0,0.0,0.0,0.0
625,104780,EUDERM MATT SN2,0.0,0.0,0.0,27.072,0.0,0.0
626,104781,NOVA EXP M 29/03 NF,0.0,0.0,0.0,0.0,0.0,0.0
627,104782,NUVOLA 4000/T NF,0.0,0.0,0.0,0.0,0.0,0.0
628,104783,NOVA EXP M 14/NF,0.0,0.0,0.0,0.0,0.0,0.0
629,104784,LAMBINDER C167,0.0,0.0,0.0,0.0,0.0,0.0
630,104785,LIGANTE CT,0.0,0.0,0.0,0.0,0.0,0.0
631,104786,CERA ST,0.0,0.0,3.553,0.0,0.0,0.0
632,104787,DERMATOP TP,0.0,0.0,0.0,0.0,0.0,0.0
633,104788,MODIFIER MW 7515,0.0,0.0,0.0,0.0,0.0,0.0
634,104789,ROAD FIX 5020,0.0,0.0,0.0,0.0,0.0,0.0
635,104790,RODAFIX 5010 GLOSS,0.0,0.0,0.0,0.0,0.0,0.0
636,104791,RODA WAX KCF 699,0.0,0.0,0.0,0.0,0.0,0.0
637,104792,RODA LAC S 214,0.0,0.0,0.0,0.0,0.0,0.0
638,104793,RODA GROUND KCF 630,0.0,0.0,0.0,0.0,0.0,0.0
639,104794,RODA LAC ON 3050-N,0.0,0.0,0.0,0.0,0.0,0.0
640,104795,PM-4800,0.0,0.0,0.0,0.0,0.0,0.0
641,104796,RODA BASE DW 4088,0.0,0.0,0.0,0.0,0.0,0.0
642,104797,CONTEX BIANCO ULTRA DOS,0.0,0.0,0.0,0.0,0.0,0.0
643,104798,CONTEX BRUNO V,0.0,0.0,0.0,0.0,0.0,0.0
644,104799,CONTEX NERO M,0.0,0.0,0.0,0.0,0.0,0.0
645,104800,CONTEX OCRA,0.0,0.0,0.0,0.0,0.0,0.0
646,104801,CONTEX ROSSO CO,0.0,0.0,0.0,0.0,0.0,0.0
647,104802,CONTEX BRUNO,0.0,0.0,0.0,0.0,0.0,0.0
648,104803,CONTEX GIALLO ECP,0.0,0.0,0.0,0.0,0.0,0.0
649,104804,CONTEX ARANCIO ECP,0.0,7.5,24.4,0.0,0.0,0.0
650,104805,CONTEX FUCHSIA,0.0,0.0,0.0,0.0,0.0,0.0
651,104806,CONTEX LEMON C,0.0,0.0,0.0,0.0,0.0,0.0
652,104807,CONTEX BLU T,0.0,0.0,0.0,0.0,0.0,0.0
653,104808,CONTEX TURCHESE T,0.0,0.0,0.0,0.0,0.0,0.0
654,104809,CONTEX VIOLETTO R,0.0,0.0,0.0,0.0,0.0,0.0
655,104810,CONTEX ROSSO HTR-CO,0.0,0.0,0.0,0.0,0.0,0.0
656,104811,THICKENER A 25,0.0,0.0,0.0,0.0,0.0,0.0
657,104812,NOVA NT/L NF,0.0,0.0,0.0,0.0,0.0,0.0
658,104813,NOVA NT/O NF,0.0,0.0,0.0,0.0,0.0,0.0
659,104814,PREFONDO RC FULL,0.0,0.0,0.0,0.0,0.0,0.0
660,104815,PREFONDO RCT,0.0,0.0,0.0,0.0,0.0,0.0
661,104816,LAMBINDER CLC 05,0.0,0.0,0.0,0.0,0.0,0.0
662,104817,BINDEX BL 18,0.0,0.0,0.0,0.0,0.0,0.0
663,104818,REFLEX 91 H,0.0,0.0,0.0,0.0,0.0,0.0
664,104819,CORAM T YELLOW,0.0,0.0,0.0,0.0,0.0,0.0
665,104820,HYDROFIX 2268 E,0.0,0.0,0.0,0.0,0.0,0.0
666,104821,HYDROFIX MATT 2345 E,0.0,0.0,0.0,0.0,0.0,0.0
667,104822,DEEP FF,0.0,0.0,0.0,0.0,0.0,0.0
668,104823,LAMWAX 9,0.0,0.0,0.0,0.0,0.0,0.0
669,104824,NOVOLAC 750,3766.226,6365.781,9093.417,2604.29,3600.862,5158.03
670,104825,PREFONDO M / NEW,0.0,0.0,0.0,0.0,0.0,0.0
671,104826,RECAPUR  FIX TVN,0.0,0.0,0.0,0.0,0.0,0.0
672,104827,RECAPUR FIX BQN,0.0,0.0,0.0,0.0,0.0,0.0
673,104828,RECAPUR FIX BRILL 41,0.0,0.0,0.0,0.0,0.0,0.0
674,104829,COMPACT MIX NEW,0.0,0.0,0.0,0.0,0.0,0.0
675,104830,COMPACT HP 2,0.0,0.0,0.0,0.0,0.0,0.0
676,104831,NOVALAC  M 240,0.0,0.0,0.0,0.0,0.0,0.0
677,104832,RECAPUR 560/FR,0.0,0.0,0.0,0.0,0.0,0.0
678,104833,OIL NF,0.0,0.0,0.0,0.0,0.0,0.0
679,104834,NOVOLAC 85/GL,0.0,0.0,0.0,0.0,0.0,0.0
680,104835,NOVALAC  115,0.0,0.0,0.0,0.0,0.0,0.0
681,104836,RECAPUR  FIX SHT /VT,0.0,0.0,0.0,0.0,0.0,0.0
682,104837,TATTO W /20,0.0,0.0,0.0,0.0,0.0,0.0
683,104838,SMITFEEL  3056,0.0,0.0,0.0,0.0,0.0,0.0
684,104839,SMITT FIX M 9410,0.0,0.0,0.0,0.0,0.0,0.0
685,104840,SMIT FIX 9451,0.0,0.0,0.0,0.0,0.0,0.0
686,104841,RODA RECO 1,0.0,0.0,0.0,0.0,0.0,0.0
687,104842,RODA CARE NC,0.0,0.0,0.0,0.0,0.0,0.0
688,104843,RODA FIX 5090,0.0,0.0,0.0,0.0,0.0,0.0
689,104844,RODA FIX 5188 GLOSS,0.0,0.0,0.0,0.0,0.0,0.0
690,104845,RODA FIX 5180 DULL,19.137,0.0,0.0,0.0,0.0,0.0
691,104846,RODA FEEL N 4,506.429,606.471,1208.25,1014.125,1138.993,1228.255
